name,family,lookback,side_n,rebalance,split,cagr,total_return,sharpe,max_drawdown,avg_month,worst_month,positive_month_pct,month_ge_10_pct,annual_turnover,stress_cagr,stress_total_return,stress_sharpe,stress_max_drawdown,stress_avg_month,stress_worst_month,stress_positive_month_pct,stress_month_ge_10_pct,stress_annual_turnover
conventional_reversal_lb30_n2_r7,conventional_reversal,30,2,7,train,-0.27254961628886465,-0.3752810720043379,-0.7562195819085819,-0.5121361262221418,-0.02170741564879527,-0.1751723251132885,0.4444444444444444,0.05555555555555555,37.87777777777778,-0.2835002925614334,-0.3891344241264999,-0.8003680949399304,-0.5221030376856364,-0.022943891912798373,-0.17533048217461145,0.4444444444444444,0.05555555555555555,37.87777777777778
conventional_reversal_lb30_n2_r7,conventional_reversal,30,2,7,test,0.02209710705722867,0.035068648552107895,0.2082526101141144,-0.22784575366576676,0.0035049810731926953,-0.08896802139493143,0.47368421052631576,0.10526315789473684,45.973307291666664,0.003462066621979565,0.0054651367010492,0.12278225335697514,-0.23458059875006043,0.0019637166140865927,-0.08987982767495661,0.42105263157894735,0.10526315789473684,45.973307291666664
conventional_reversal_lb30_n3_r1,conventional_reversal,30,3,1,train,-0.4462824664957221,-0.5826818572480771,-1.9865515096628448,-0.6402250760239961,-0.04256040257804235,-0.24975825767304372,0.3333333333333333,0.05555555555555555,95.37083333333332,-0.46704956785288687,-0.605612612853109,-2.1235110044451053,-0.6585573016979158,-0.045595163134537056,-0.2516905867147917,0.3333333333333333,0.05555555555555555,95.37083333333332
conventional_reversal_lb30_n3_r1,conventional_reversal,30,3,1,test,0.06456186789594942,0.10369372750915695,0.4433089720019613,-0.18439585555030258,0.00669224000318566,-0.08054207457908269,0.42105263157894735,0.10526315789473684,104.84027777777779,0.020835109649258943,0.033053936614422685,0.20444909294687175,-0.20065929621662093,0.0031619331393874196,-0.08263054480589704,0.3684210526315789,0.10526315789473684,104.84027777777779
conventional_reversal_lb30_n3_r3,conventional_reversal,30,3,3,train,-0.31244306699907765,-0.4252609349187163,-1.2097165016079552,-0.5187291378389085,-0.02666044232989706,-0.23178090099650905,0.3888888888888889,0.0,53.43472222222223,-0.3269949170721502,-0.44315344165030723,-1.2868300331248936,-0.5328532725951978,-0.028387717830215122,-0.23304844288729598,0.3888888888888889,0.0,53.43472222222223
conventional_reversal_lb30_n3_r3,conventional_reversal,30,3,3,test,0.005655742888609483,0.008933659781267034,0.12167567302345249,-0.2208018560829078,0.0014547787799788637,-0.059650638555212354,0.3684210526315789,0.0,54.956597222222214,-0.016218727178932246,-0.025457013111257143,0.0016324979633859488,-0.23504250135033722,-0.0003877745388359014,-0.06065702982039678,0.3684210526315789,0.0,54.956597222222214
conventional_reversal_lb30_n3_r7,conventional_reversal,30,3,7,train,-0.2693990884149319,-0.3712768557438332,-1.034966210333008,-0.47854757938621595,-0.022553170731552892,-0.16730540866249577,0.4444444444444444,0.0,32.46666666666667,-0.2788355408873775,-0.3832454886607395,-1.0833319372776917,-0.4878605044362363,-0.02360499073773933,-0.16797248694061617,0.4444444444444444,0.0,32.46666666666667
conventional_reversal_lb30_n3_r7,conventional_reversal,30,3,7,test,0.05382954116563732,0.08619779817206408,0.38691231965958234,-0.17140974382366192,0.005515693825192546,-0.09494258799732502,0.5263157894736842,0.05263157894736842,36.14453125,0.03870066696092711,0.061708785735315796,0.30404526291646544,-0.17318495187172733,0.004301462480922534,-0.09591190266748595,0.47368421052631576,0.05263157894736842,36.14453125
conventional_reversal_lb60_n1_r1,conventional_reversal,60,1,1,train,-0.4632958576638855,-0.6014989309843481,-1.2207994269669076,-0.7014688300180741,-0.044248220156164975,-0.30169124635302913,0.5,0.0,91.3125,-0.4826344767233588,-0.6225434923293709,-1.3047692569602576,-0.7142852858592528,-0.04713837864811082,-0.30197896656329404,0.4444444444444444,0.0,91.3125
conventional_reversal_lb60_n1_r1,conventional_reversal,60,1,1,test,0.034352644941244126,0.054708530386812004,0.2616916517440393,-0.2506014225962664,0.0071650742221033995,-0.16308241335994444,0.5263157894736842,0.15789473684210525,154.72395833333331,-0.027743386615476484,-0.04339980826846623,0.057171171577775015,-0.2655171317528402,0.0018844401824116286,-0.16514337444502925,0.5263157894736842,0.10526315789473684,154.72395833333331
conventional_reversal_lb60_n1_r3,conventional_reversal,60,1,3,train,-0.439732136198981,-0.5753625413365844,-1.1714768291029571,-0.675948376499634,-0.040905548399424466,-0.30169124635302913,0.4444444444444444,0.05555555555555555,54.7875,-0.4519192715816843,-0.5889473431696188,-1.2236391407654488,-0.685181965770861,-0.04263892437384686,-0.30197896656329404,0.3888888888888889,0.05555555555555555,54.7875
conventional_reversal_lb60_n1_r3,conventional_reversal,60,1,3,test,0.09107612009755806,0.14735415475650937,0.4419863376877675,-0.25048818971400033,0.012010802607304916,-0.13137756381841437,0.5263157894736842,0.15789473684210525,81.16666666666666,0.05624149119632138,0.09012086489526339,0.33195823492974563,-0.2582605233653851,0.009196923102179221,-0.13171021372962788,0.5263157894736842,0.15789473684210525,81.16666666666666
conventional_reversal_lb60_n1_r7,conventional_reversal,60,1,7,train,-0.363778523749516,-0.4875555369167043,-0.7938083485051682,-0.6605754069077228,-0.03406202824993062,-0.18372814054027053,0.2777777777777778,0.0,39.230555555555554,-0.37367756137695607,-0.4992994031488983,-0.8292610058385085,-0.666343573979288,-0.035297787241038166,-0.18532303011988238,0.2777777777777778,0.0,39.230555555555554
conventional_reversal_lb60_n1_r7,conventional_reversal,60,1,7,test,0.02773241535921822,0.04408262997539758,0.23818612652847568,-0.29393587433656576,0.006456282665703364,-0.19768312622404882,0.5789473684210527,0.05263157894736842,48.19270833333333,0.008120917922728177,0.012836674721407926,0.17075296230172746,-0.2945091461465791,0.004813276992125304,-0.19833454814128837,0.5789473684210527,0.05263157894736842,48.19270833333333
conventional_reversal_lb60_n2_r1,conventional_reversal,60,2,1,train,-0.5007912854208283,-0.6419625566122875,-1.9830497140866539,-0.725310643278511,-0.05150922692392175,-0.23756324108284144,0.2777777777777778,0.05555555555555555,73.38819444444445,-0.5152644541957873,-0.6572022224423019,-2.07372382672163,-0.734628982307294,-0.05380208232340736,-0.23772431506940817,0.2777777777777778,0.0,73.38819444444445
conventional_reversal_lb60_n2_r1,conventional_reversal,60,2,1,test,-0.10086263379500982,-0.15436377205847407,-0.387205688500721,-0.2620422117277339,-0.0067856549432018885,-0.1334853084219444,0.5263157894736842,0.0,98.921875,-0.1357576319518038,-0.20553615638228262,-0.5712290642824458,-0.28845489964840243,-0.0100794267283548,-0.13470313072401674,0.5263157894736842,0.0,98.921875
conventional_reversal_lb60_n2_r3,conventional_reversal,60,2,3,train,-0.4843704905428696,-0.6244145070084482,-1.8941297230099552,-0.704902888062983,-0.04986435515917294,-0.22790705117456556,0.2777777777777778,0.0,41.93611111111111,-0.49298286916723777,-0.633651994408069,-1.945585020798656,-0.7110849725294768,-0.05117783235779392,-0.2280611943124159,0.2777777777777778,0.0,41.93611111111111
conventional_reversal_lb60_n2_r3,conventional_reversal,60,2,3,test,-0.07072351621907136,-0.10923218649263877,-0.23311040212393702,-0.26818667985739,-0.004135592965087288,-0.11644416977419425,0.5789473684210527,0.0,56.436197916666664,-0.09147540916605335,-0.14039908428839154,-0.3378768984178483,-0.2829869145515256,-0.006012619641731182,-0.11749782575762147,0.5789473684210527,0.0,56.436197916666664
conventional_reversal_lb60_n2_r7,conventional_reversal,60,2,7,train,-0.47657180654461906,-0.615985812854644,-1.9013095594090161,-0.7104489069461785,-0.04837908121576465,-0.22853540827535546,0.2777777777777778,0.0,23.67361111111111,-0.4815060612421821,-0.6213257134000307,-1.9317843238361534,-0.7137909693159992,-0.049125542093616276,-0.2286903040793884,0.2777777777777778,0.0,23.67361111111111
conventional_reversal_lb60_n2_r7,conventional_reversal,60,2,7,test,0.029574075947232714,0.04703466208783458,0.24255267596650976,-0.1990581882902167,0.0038912067532009876,-0.0913882653124044,0.47368421052631576,0.05263157894736842,33.608072916666664,0.015847703408025104,0.025105871672729707,0.18030233376250304,-0.2024052308539389,0.002766402300245619,-0.09212367717323422,0.42105263157894735,0.05263157894736842,33.608072916666664
conventional_reversal_lb60_n3_r1,conventional_reversal,60,3,1,train,-0.46257450439848224,-0.6007068206838897,-2.0848945471616265,-0.649091359764273,-0.04712710090100759,-0.18814623527382768,0.3333333333333333,0.0,62.002314814814824,-0.4757753673296995,-0.6151216326016267,-2.1731662741902884,-0.6614879147451487,-0.04907819592063483,-0.18989606133774595,0.2777777777777778,0.0,62.002314814814824
conventional_reversal_lb60_n3_r1,conventional_reversal,60,3,1,test,-0.08886501940746416,-0.1365009436656086,-0.4480927833900798,-0.21719619388994926,-0.00631313187466821,-0.11529653398073592,0.47368421052631576,0.0,76.51649305555554,-0.11634292877188679,-0.17720929910442673,-0.6238802807829223,-0.22722093371765528,-0.008854363518184903,-0.116958923459202,0.47368421052631576,0.0,76.51649305555554
conventional_reversal_lb60_n3_r3,conventional_reversal,60,3,3,train,-0.3953308678627282,-0.5246786739285234,-1.677702884649984,-0.5801783116451021,-0.037658149534154924,-0.2275084587141738,0.2777777777777778,0.0,40.80879629629629,-0.40516072060003694,-0.5360581694225816,-1.7357634132022957,-0.5900635405399077,-0.03896264881129707,-0.22846682509055538,0.2777777777777778,0.0,40.80879629629629
conventional_reversal_lb60_n3_r3,conventional_reversal,60,3,3,test,-0.061282565107890874,-0.09491898361293527,-0.28911827248322497,-0.21554514505077882,-0.004083007288123935,-0.1162046245448285,0.42105263157894735,0.0,43.542534722222214,-0.0774843602884554,-0.1194307565819035,-0.392127246745882,-0.21888525848109308,-0.00553042173186179,-0.11726549660367536,0.42105263157894735,0.0,43.542534722222214
conventional_reversal_lb60_n3_r7,conventional_reversal,60,3,7,train,-0.3765710802836508,-0.5027154937515566,-1.6218014109044188,-0.5657176270240422,-0.03569006746567982,-0.1690551269871523,0.3888888888888889,0.0,20.74259259259259,-0.3817218232120456,-0.5087777034596126,-1.6529598701921697,-0.5704980170180562,-0.03634379394234999,-0.16994718695859812,0.3888888888888889,0.0,20.74259259259259
conventional_reversal_lb60_n3_r7,conventional_reversal,60,3,7,test,0.007622614980913989,0.012047286645117339,0.13042206820759472,-0.16002912739740716,0.001651971252288378,-0.11463291213699223,0.5263157894736842,0.0,25.998697916666664,-0.002802955522635653,-0.004416690727543582,0.07090586074318748,-0.16181709857712856,0.0007845114429308026,-0.11534491540956471,0.5263157894736842,0.0,25.998697916666664
conventional_reversal_lb90_n1_r1,conventional_reversal,90,1,1,train,-0.2974206278752676,-0.4065987901553403,-0.6403524375055052,-0.636457249796495,-0.020739419212701702,-0.2863243344422858,0.3888888888888889,0.2222222222222222,91.3125,-0.3226216382854785,-0.4377954539347608,-0.7282965224392991,-0.6510282499242259,-0.023707730552980637,-0.28775039273324254,0.3888888888888889,0.2222222222222222,91.3125
conventional_reversal_lb90_n1_r1,conventional_reversal,90,1,1,test,0.05363053573718757,0.0858743445121537,0.3272009441140181,-0.2433374686672245,0.007920280983626363,-0.20301108950955515,0.5263157894736842,0.10526315789473684,99.55598958333333,0.012527848468813607,0.01982772284104306,0.18042985436728537,-0.25208849145330137,0.0045518198356603425,-0.20301108950955515,0.5263157894736842,0.10526315789473684,99.55598958333333
conventional_reversal_lb90_n1_r3,conventional_reversal,90,1,3,train,-0.43280456423805,-0.5675770302051433,-1.1392129929750847,-0.6996331024090148,-0.038246545794427315,-0.29413486054155047,0.3888888888888889,0.1111111111111111,55.46388888888889,-0.44527236717452234,-0.5815558633832305,-1.192062747747936,-0.7073711888574408,-0.040014561302308224,-0.294702423055207,0.3888888888888889,0.1111111111111111,55.46388888888889
conventional_reversal_lb90_n1_r3,conventional_reversal,90,1,3,test,0.08185794040416106,0.1321045448275453,0.42000575071020657,-0.23762331358308664,0.010766804987208663,-0.20301108950955515,0.5789473684210527,0.21052631578947367,56.436197916666664,0.05769925948374399,0.09249445128153577,0.33907675146183824,-0.24279474536852375,0.008819692869058909,-0.20301108950955515,0.5789473684210527,0.21052631578947367,56.436197916666664
conventional_reversal_lb90_n1_r7,conventional_reversal,90,1,7,train,-0.4281248059971532,-0.5622918707772426,-1.0162955964592262,-0.6833057859986192,-0.04017822971540535,-0.2387996276011617,0.3333333333333333,0.0,33.81944444444444,-0.43581267668202495,-0.5709633017487237,-1.0464855205121215,-0.6887184718675288,-0.041230980545463376,-0.23940286427794522,0.3333333333333333,0.0,33.81944444444444
conventional_reversal_lb90_n1_r7,conventional_reversal,90,1,7,test,-0.11456665369614816,-0.1745995436532346,-0.27861520920039096,-0.2526206150434521,-0.006558686200010018,-0.20301108950955515,0.47368421052631576,0.15789473684210525,32.97395833333333,-0.1261940020321185,-0.19162780208727026,-0.32429134041024943,-0.2529170162086323,-0.00767510685652471,-0.20301108950955515,0.47368421052631576,0.15789473684210525,32.97395833333333
conventional_reversal_lb90_n2_r1,conventional_reversal,90,2,1,train,-0.4833118010969949,-0.6232738466569538,-1.8029895707294648,-0.7327748480117354,-0.04704184652042344,-0.288407498306658,0.3333333333333333,0.05555555555555555,58.169444444444444,-0.49521965340296015,-0.6360389255877589,-1.8724852823933498,-0.7396600361918718,-0.04889358854741136,-0.29001339363000067,0.3333333333333333,0.05555555555555555,58.169444444444444
conventional_reversal_lb90_n2_r1,conventional_reversal,90,2,1,test,-0.03838701684050161,-0.059862303055246646,-0.08748046180895036,-0.21090475861946378,-0.00167597580439545,-0.10432260945159655,0.47368421052631576,0.05263157894736842,72.60611979166666,-0.065920365276949,-0.10196067459487845,-0.22829175397750517,-0.2142376239424466,-0.004097497005098386,-0.10577226588567612,0.47368421052631576,0.0,72.60611979166666
conventional_reversal_lb90_n2_r3,conventional_reversal,90,2,3,train,-0.475431256952225,-0.6147480595275621,-1.7969579220506642,-0.7157245573455575,-0.04686939146618854,-0.24824699116789972,0.3333333333333333,0.0,33.143055555555556,-0.48236037767073336,-0.6222478030793415,-1.837080602484022,-0.719979162301146,-0.04793744846452122,-0.24887071965649443,0.3333333333333333,0.0,33.143055555555556
conventional_reversal_lb90_n2_r3,conventional_reversal,90,2,3,test,-0.014004910999342535,-0.02199636025866314,0.04027213223716755,-0.18340340212185435,0.00030878035342929433,-0.08971083438387051,0.47368421052631576,0.05263157894736842,38.68098958333333,-0.02917663693447059,-0.045622703956119115,-0.031938771428298283,-0.1856545191623934,-0.0009814433413040465,-0.09080916670449346,0.47368421052631576,0.05263157894736842,38.68098958333333
conventional_reversal_lb90_n2_r7,conventional_reversal,90,2,7,train,-0.43296664573051535,-0.5677597069647933,-1.6765254315089928,-0.6415137880779962,-0.042887358297457684,-0.16162833269034838,0.3333333333333333,0.0,20.62986111111111,-0.4376220304316034,-0.5729959612856965,-1.7035944890414543,-0.6451531499215977,-0.04353859601963832,-0.1623127939089437,0.3333333333333333,0.0,20.62986111111111
conventional_reversal_lb90_n2_r7,conventional_reversal,90,2,7,test,0.06563029093939177,0.10544107341347853,0.3970815949905219,-0.1689506296779647,0.006779605282451286,-0.05290839348701626,0.5263157894736842,0.05263157894736842,25.364583333333332,0.05485588371001637,0.08786652455610833,0.3510022494309587,-0.16996257095689105,0.0059234090549510985,-0.05385837881143618,0.47368421052631576,0.05263157894736842,25.364583333333332
conventional_reversal_lb90_n3_r1,conventional_reversal,90,3,1,train,-0.3484956856234841,-0.46925245482466216,-1.4798700145045922,-0.574625896561886,-0.0318884056876972,-0.19432260046835592,0.4444444444444444,0.0,47.79814814814815,-0.36085961358404417,-0.48407586140167913,-1.551542574624596,-0.5853564343851991,-0.0333948562507077,-0.19596107969538545,0.4444444444444444,0.0,47.79814814814815
conventional_reversal_lb90_n3_r1,conventional_reversal,90,3,1,test,0.09910012064065565,0.1606889135450702,0.5762633889822989,-0.11012401129357807,0.008803904680680333,-0.06295904547438869,0.5789473684210527,0.0,69.54123263888889,0.06893218277854962,0.11084752138621279,0.43494128850130953,-0.1125019970726342,0.006463392846074147,-0.06421088787715445,0.5789473684210527,0.0,69.54123263888889
conventional_reversal_lb90_n3_r3,conventional_reversal,90,3,3,train,-0.3592378048479621,-0.48213918890406404,-1.5724572718391376,-0.5839706291888042,-0.03269799457131917,-0.2060373031946926,0.3333333333333333,0.0,28.18287037037037,-0.3664324618172641,-0.4907127136437228,-1.6155684006690367,-0.5899330125849145,-0.0335885715649388,-0.2070103224884423,0.3333333333333333,0.0,28.18287037037037
conventional_reversal_lb90_n3_r3,conventional_reversal,90,3,3,test,0.14550201215060987,0.23890095201833805,0.7735908281854624,-0.10567854565465051,0.012241921252339647,-0.07167779444204248,0.631578947368421,0.0,38.25824652777777,0.12808860332044114,0.20933146403899605,0.6972731194517824,-0.10591903724306306,0.01094962834809373,-0.07242148224357803,0.631578947368421,0.0,38.25824652777777
conventional_reversal_lb90_n3_r7,conventional_reversal,90,3,7,train,-0.28784128318186597,-0.394598182128573,-1.163714231714413,-0.48798060799055465,-0.025926533253799525,-0.14859585670262532,0.4444444444444444,0.0,19.16435185185185,-0.29327776920306037,-0.40141833114817294,-1.1931839770019907,-0.4932132219490666,-0.026536142091350086,-0.14952085787554314,0.4444444444444444,0.0,19.16435185185185
conventional_reversal_lb90_n3_r7,conventional_reversal,90,3,7,test,0.1508602080453867,0.24805212727139825,0.8530563009266496,-0.1287019837364215,0.012751037189342498,-0.06856349500325021,0.5789473684210527,0.05263157894736842,24.51909722222222,0.1396197413349194,0.22888312195682303,0.7996631380892901,-0.12987943943743885,0.01192504576953007,-0.06893602069165339,0.5789473684210527,0.05263157894736842,24.51909722222222
conventional_reversal_lb180_n1_r1,conventional_reversal,180,1,1,train,-0.5646568693136602,-0.7075615048541783,-1.7732031479437795,-0.7743438044018767,-0.05814219162166481,-0.3684469738168116,0.3333333333333333,0.1111111111111111,66.9625,-0.5762443961393081,-0.7189958156464109,-1.8359290304418219,-0.7827370693860992,-0.06024987413970995,-0.37078044008914357,0.3333333333333333,0.05555555555555555,66.9625
conventional_reversal_lb180_n1_r1,conventional_reversal,180,1,1,test,-0.2321322199442417,-0.3406796386384653,-0.7819392817868354,-0.3733962992666372,-0.018155939533659383,-0.1929766742266339,0.3684210526315789,0.15789473684210525,43.75390625,-0.2454664168097903,-0.3586444451145554,-0.8432226151532295,-0.3897421044489521,-0.019621930107932766,-0.1929766742266339,0.3157894736842105,0.15789473684210525,43.75390625
conventional_reversal_lb180_n1_r3,conventional_reversal,180,1,3,train,-0.5280738516632605,-0.6705097824493257,-1.626396770197073,-0.7195630495415726,-0.052858610707384845,-0.28692020971114385,0.3333333333333333,0.1111111111111111,40.583333333333336,-0.5357499682106208,-0.67840230085214,-1.6648359179734098,-0.725832622003926,-0.05414183483219017,-0.2895622067226781,0.3333333333333333,0.1111111111111111,40.583333333333336
conventional_reversal_lb180_n1_r3,conventional_reversal,180,1,3,test,-0.21310226060644855,-0.3147280715454498,-0.7039982327077786,-0.34816683301116236,-0.016148100482716043,-0.1929766742266339,0.42105263157894735,0.15789473684210525,24.096354166666664,-0.22065435310776083,-0.32507087830620096,-0.7380481895777776,-0.3577463503753596,-0.01693939831845582,-0.1929766742266339,0.3684210526315789,0.15789473684210525,24.096354166666664
conventional_reversal_lb180_n1_r7,conventional_reversal,180,1,7,train,-0.453682154229586,-0.5909005371893565,-1.1908648974794704,-0.6635950377520119,-0.04192105516169902,-0.23182632388908486,0.4444444444444444,0.1111111111111111,30.4375,-0.46034579890617344,-0.5982562899093755,-1.2187845366671417,-0.6691230659513363,-0.04289249991520526,-0.23273932809917053,0.4444444444444444,0.1111111111111111,30.4375
conventional_reversal_lb180_n1_r7,conventional_reversal,180,1,7,test,-0.15845460794445343,-0.2381891799102165,-0.45750850847264457,-0.37094239685712094,-0.010114630331213409,-0.1929766742266339,0.3684210526315789,0.15789473684210525,18.389322916666664,-0.16464524802248182,-0.24700806662867802,-0.48299911108816707,-0.3744612605945291,-0.01073477518546131,-0.1929766742266339,0.3684210526315789,0.15789473684210525,18.389322916666664
conventional_reversal_lb180_n2_r1,conventional_reversal,180,2,1,train,-0.35197827069814924,-0.4734415453542926,-1.295172780575265,-0.5791803950517176,-0.031884207755016714,-0.20209433898084805,0.4444444444444444,0.05555555555555555,33.81944444444444,-0.3606837696365436,-0.48386599199841374,-1.3405631488225718,-0.5866122011274362,-0.032957985868031586,-0.2040143701019289,0.3333333333333333,0.05555555555555555,33.81944444444444
conventional_reversal_lb180_n2_r1,conventional_reversal,180,2,1,test,-0.14443698671906635,-0.21808189876410755,-0.6005208304970855,-0.3221960858437334,-0.01172954961467818,-0.09835010719555881,0.3684210526315789,0.0,41.217447916666664,-0.15844442840015682,-0.23817464769900298,-0.6754148616623524,-0.33603782754761535,-0.013090549103877256,-0.09962261453607024,0.3684210526315789,0.0,41.217447916666664
conventional_reversal_lb180_n2_r3,conventional_reversal,180,2,3,train,-0.26090366396869014,-0.36043829023910956,-0.8370668625385344,-0.4873865400499027,-0.02209720335595668,-0.19555936532142737,0.3888888888888889,0.05555555555555555,20.62986111111111,-0.26699570807012607,-0.3682166775886163,-0.8639376472134808,-0.49280665312810035,-0.02275837832971723,-0.1968709174908716,0.3888888888888889,0.05555555555555555,20.62986111111111
conventional_reversal_lb180_n2_r3,conventional_reversal,180,2,3,test,-0.1390650109314182,-0.21032548668567974,-0.581310603062111,-0.30003369550580294,-0.011152116267985221,-0.09031688565070062,0.42105263157894735,0.0,23.779296875,-0.1472209648926186,-0.2220905591758725,-0.6250924836389247,-0.3089377400579353,-0.011939083012014021,-0.0912299588276857,0.42105263157894735,0.0,23.779296875
conventional_reversal_lb180_n2_r7,conventional_reversal,180,2,7,train,-0.1340884143340002,-0.19172632959686753,-0.3098789438766265,-0.4282225691219915,-0.010373465790603005,-0.10560342374173803,0.5555555555555556,0.05555555555555555,15.895138888888889,-0.13960695879019758,-0.19933046089571516,-0.33027655677382384,-0.43005714902888525,-0.010895879985666736,-0.10560342374173803,0.5555555555555556,0.05555555555555555,15.895138888888889
conventional_reversal_lb180_n2_r7,conventional_reversal,180,2,7,test,-0.08265274418067847,-0.1271981215649176,-0.29886478728524535,-0.2841929229232685,-0.0060576994959498495,-0.07539602687653402,0.47368421052631576,0.0,13.950520833333332,-0.08776228672913122,-0.13485227554703327,-0.32502820390273546,-0.2890484790201605,-0.006521330969672095,-0.07576875462913324,0.47368421052631576,0.0,13.950520833333332
conventional_reversal_lb180_n3_r1,conventional_reversal,180,3,1,train,-0.2660969727890483,-0.3670711005464128,-1.105122247510812,-0.4722478027607776,-0.022301775894432625,-0.19822306604966322,0.3333333333333333,0.05555555555555555,33.59398148148148,-0.2759160421477471,-0.3795505270174243,-1.1582870333391644,-0.4816246575947235,-0.023387926094982858,-0.1993048153265291,0.3333333333333333,0.05555555555555555,33.59398148148148
conventional_reversal_lb180_n3_r1,conventional_reversal,180,3,1,test,-0.04778129489919525,-0.07430536771773344,-0.13115900174780412,-0.18754222128728348,-0.002939329816861017,-0.08130334750230084,0.47368421052631576,0.0,44.59939236111111,-0.06464287966824644,-0.10002304384683303,-0.21707217479702415,-0.2025931840219749,-0.004424745003003377,-0.0830286426788136,0.42105263157894735,0.0,44.59939236111111
conventional_reversal_lb180_n3_r3,conventional_reversal,180,3,3,train,-0.21334182609497743,-0.29866421017402633,-0.8243343987836617,-0.40969007664121826,-0.01684092575296009,-0.21294824986755678,0.4444444444444444,0.05555555555555555,18.487962962962964,-0.21914157911592402,-0.3062952787651483,-0.8536807078099077,-0.41549264001087804,-0.01744004981138047,-0.2135857414887744,0.4444444444444444,0.05555555555555555,18.487962962962964
conventional_reversal_lb180_n3_r3,conventional_reversal,180,3,3,test,0.03486442763066866,0.05553161345032609,0.2784660394314563,-0.14293903281220854,0.0038396661618101784,-0.07584680328293025,0.5263157894736842,0.0,25.575954861111107,0.02432989473305258,0.038636692686502494,0.2224771303250385,-0.14946754471554569,0.002982855970501665,-0.07671691389701774,0.5263157894736842,0.0,25.575954861111107
conventional_reversal_lb180_n3_r7,conventional_reversal,180,3,7,train,-0.15460621678853625,-0.21988033864861634,-0.5502208598173502,-0.341522472823925,-0.012178846296507506,-0.1324436938024781,0.3888888888888889,0.05555555555555555,13.527777777777779,-0.15917666882294468,-0.22610767467810233,-0.5718975200377939,-0.34643490169850333,-0.012613606369020362,-0.13314116150259037,0.3888888888888889,0.05555555555555555,13.527777777777779
conventional_reversal_lb180_n3_r7,conventional_reversal,180,3,7,test,-0.07603042613795541,-0.11724115976517357,-0.2812818958140013,-0.1840948784735542,-0.005601779136131381,-0.07438220211833368,0.47368421052631576,0.0,13.527777777777777,-0.08102695956868777,-0.12475750746131509,-0.30757122778409035,-0.18833700168933531,-0.006052501231034677,-0.07475299358167897,0.47368421052631576,0.0,13.527777777777777
past_trough_reversal_lb30_n1_r1,past_trough_reversal,30,1,1,train,-0.5584784426153049,-0.7014047393052519,-1.3884537378274782,-0.7992590328266624,-0.051075155391154474,-0.4204210129501852,0.5,0.1111111111111111,149.48194444444445,-0.58424045224005,-0.7267996019593073,-1.507068438674055,-0.8141848169969386,-0.05585630836995323,-0.42229884337839874,0.5,0.1111111111111111,149.48194444444445
past_trough_reversal_lb30_n1_r1,past_trough_reversal,30,1,1,test,-0.12682844616464284,-0.1925532052935086,-0.316222527624205,-0.3394412428027661,-0.008155337609967806,-0.16091691478301606,0.3684210526315789,0.05263157894736842,175.015625,-0.1859501381697305,-0.27706965531991423,-0.5550296013745606,-0.3771010879185668,-0.014035027885591873,-0.1619411176290657,0.3157894736842105,0.05263157894736842,175.015625
past_trough_reversal_lb30_n1_r3,past_trough_reversal,30,1,3,train,-0.49073503220202974,-0.6312481876950635,-1.0956336298840799,-0.7471337549318904,-0.04207615150993611,-0.3995264722609071,0.5,0.1111111111111111,90.63611111111112,-0.50893324359615,-0.6505621135590319,-1.167564329558872,-0.7584449784861478,-0.04501431656383517,-0.40025387971519655,0.5,0.1111111111111111,90.63611111111112
past_trough_reversal_lb30_n1_r3,past_trough_reversal,30,1,3,test,-0.17221224359165244,-0.25773652206178466,-0.5106312662571671,-0.39298505311186205,-0.013151326755599274,-0.1752268382998856,0.3684210526315789,0.05263157894736842,90.04427083333333,-0.20154311961251092,-0.2987863465927364,-0.6354216439372098,-0.4057768263767604,-0.01615857763489831,-0.17622195987517797,0.3684210526315789,0.05263157894736842,90.04427083333333
past_trough_reversal_lb30_n1_r7,past_trough_reversal,30,1,7,train,-0.469002405623388,-0.6077472536716249,-1.0177513481477058,-0.7401927577385865,-0.04024843531696526,-0.38058686949698695,0.4444444444444444,0.1111111111111111,59.522222222222226,-0.4815180236894048,-0.6213386298541332,-1.065373082769932,-0.7476906212720296,-0.042168592405954226,-0.380841812815511,0.3888888888888889,0.1111111111111111,59.522222222222226
