candidate,family,profile,split,total_return,cagr,sharpe,max_drawdown,avg_month,worst_month,positive_month_pct,month_ge_10_pct,month_le_minus10_pct,months,train_score,passes_oos
dualema_50_150,dual_ema,unlevered,test,0.8904956621709665,0.1959146677669561,1.5530421817338158,-0.09631259158669514,0.0155163722218087,-0.05248190285325749,0.6046511627906976,0.023255813953488372,0.0,43,2.156952688229705,True
invvol_150_21_21,inverse_vol,unlevered,test,1.133363050350904,0.2372181702369014,1.7681013941402592,-0.08944956457647668,0.018402001999994606,-0.054561894765971175,0.6976744186046512,0.0,0.0,43,1.9565234773022357,True
topmom_126_3_5_200,top_momentum,unlevered,test,1.9363814596395836,0.3533981477430128,1.1068943682355825,-0.2019531533740384,0.029236070820068176,-0.18785234632208647,0.5813953488372093,0.20930232558139536,0.046511627906976744,43,2.528173298487534,True
dualema_50_150,dual_ema,base,test,1.4560198920812293,0.28715355623867045,1.5183423310245938,-0.14097988561224262,0.022431425422829245,-0.07748246686451021,0.6046511627906976,0.046511627906976744,0.0,43,2.181923788212103,True
invvol_150_21_21,inverse_vol,base,test,1.9426594521866618,0.35421043276440045,1.7400286115820731,-0.12939811852089378,0.026794147239310038,-0.07853384997032253,0.6976744186046512,0.09302325581395349,0.0,43,1.958361469163095,True
topmom_126_3_5_200,top_momentum,base,test,1.3912770160200898,0.2775295043466226,1.1773121442223227,-0.16346721881044934,0.022363716360338626,-0.07697042615363248,0.5581395348837209,0.16279069767441862,0.0,43,2.7783018172805685,True
dualema_50_150,dual_ema,balanced,test,2.3942890724851593,0.4096350624213494,1.5530421817338158,-0.18679647756379048,0.03124930943254222,-0.10304715509588591,0.6046511627906976,0.13953488372093023,0.023255813953488372,43,2.1066361251873214,True
invvol_100_21_21,inverse_vol,balanced,test,2.9616436556229315,0.4721938453250978,1.7124995396445075,-0.1735837746030402,0.034923320985700335,-0.10813062594967604,0.6976744186046512,0.16279069767441862,0.023255813953488372,43,1.9216499346843496,True
topmom_126_3_5_200,top_momentum,balanced,test,3.1904583251597627,0.49560168945934757,1.2203773247858503,-0.2518921948887535,0.03947082628916346,-0.13238919556632323,0.5581395348837209,0.27906976744186046,0.13953488372093023,43,2.88547182053886,True
