candidate,profile,split,total_return,cagr,ann_vol,sharpe,max_drawdown,profit_factor,avg_month,median_month,best_month,worst_month,positive_month_pct,month_ge_10_pct,months
selected_family_ensemble,base,train,0.11107519357666007,0.05399957908816466,0.25514517325941183,0.33310714266369706,-0.2624064305884549,1.0125864597350227,0.007191046093764031,-0.007590715104229706,0.23141545053572554,-0.09160067162204644,0.375,0.08333333333333333,24
selected_family_ensemble,base,test,-0.2912599448124047,-0.1956951169755795,0.2612419318330424,-0.7032189764317553,-0.31177863533966366,0.9744014303750622,-0.016021984299278223,-0.003515585466852822,0.07475032037638396,-0.1076723439841929,0.47368421052631576,0.0,19
selected_family_ensemble,base,full,-0.21253650598690854,-0.06450193167384988,0.25785222584166595,-0.13008140203477622,-0.3701496205775976,0.9951666147508543,-0.0030658743124639416,-0.006003836391207051,0.23141545053572554,-0.1076723439841929,0.4186046511627907,0.046511627906976744,43
selected_family_ensemble,aggressive,train,-0.14334224750862357,-0.07434397098602086,0.5589793163701153,0.13890602906016766,-0.503246165232853,1.0050950285717408,0.0023771399952954345,-0.019540431066386588,0.39295588570999507,-0.15942783435390273,0.4583333333333333,0.20833333333333334,24
selected_family_ensemble,aggressive,test,-0.7906289476144481,-0.6281019779792858,0.5499269338300515,-1.5243963074193319,-0.8203643785626038,0.9469270345636245,-0.06842156784489757,-0.0860773206614669,0.19989807646445912,-0.30813302139156906,0.3157894736842105,0.10526315789473684,19
selected_family_ensemble,aggressive,full,-0.82064066482664,-0.3809151236838376,0.5550166913589539,-0.5881080111102238,-0.8569435938871592,0.9789204945069375,-0.02890600998060379,-0.07357916741323933,0.39295588570999507,-0.30813302139156906,0.3953488372093023,0.16279069767441862,43
