candidate,family,split,cagr,sharpe,max_drawdown,avg_month,median_month,worst_month,best_month,positive_month_pct,month_ge_10_pct,months,passes_sharpe_1_5
inverse_vol_150-21-21,inverse_vol,test,0.26347674787318787,1.7061879395602397,-0.12725147943785664,0.020010575504491597,0.017753855400331586,-0.0791545334544228,0.12512929785395088,0.6363636363636364,0.022727272727272728,44,True
ensemble_20-150,ensemble,test,0.3623936060123143,1.558214391536973,-0.13799853419272157,0.02731114420478624,0.022709376464721265,-0.08738892998048609,0.17461407794608808,0.6136363636363636,0.13636363636363635,44,True
atr_trend_126-3.0-10-5,atr_trend,test,0.4319289247277758,1.5278693066799105,-0.18766798948672014,0.03273097190440412,0.026214800744481015,-0.13190217754373945,0.3979490990197234,0.6363636363636364,0.09090909090909091,44,True
dual_ema_20-200,dual_ema,test,0.259966780774606,1.5038904860012698,-0.1257929060722558,0.02001034447775433,0.0306640413508269,-0.08036943791579476,0.11889309727423991,0.6136363636363636,0.045454545454545456,44,True
risk_managed_momentum_126-3-21-35-200,risk_managed_momentum,test,0.6374149895475125,1.466175033293851,-0.3277906021927929,0.04660699990113644,0.02706710287590841,-0.17156748197784766,0.30598457680148905,0.6363636363636364,0.3409090909090909,44,False
lowvol_momentum_126-5-5,lowvol_momentum,test,0.2100649594687678,1.1179631290590402,-0.1518819815319018,0.017079035059445257,0.013198872855797239,-0.07632636836779738,0.16595497924478275,0.5909090909090909,0.09090909090909091,44,False
