profile,split,total_return,cagr,ann_vol,sharpe,max_drawdown,avg_month,median_month,best_month,worst_month,positive_month_pct,month_ge_10_pct,month_le_minus10_pct,months,avg_gross_exposure,annual_turnover
base,train,5.728883976479955,0.2693916974886228,0.15851076921248664,1.58480109176519,-0.16714760558119668,0.021182525944353298,0.009986907886408325,0.1504669783989412,-0.12459242790195957,0.5520833333333334,0.08333333333333333,0.010416666666666666,96,0.8073485600794439,0.0
base,test,1.6525155544917722,0.31528830794605867,0.1769627113374611,1.637732580700732,-0.15137934620423188,0.024345894771948852,0.010315826848014575,0.14549931752790357,-0.07455428593273461,0.6046511627906976,0.09302325581395349,0.0,43,0.9487179487179487,0.0
base,full,16.84846941198354,0.28336098082696504,0.1643905651768964,1.60048873926007,-0.1978492222733631,0.022161122056487174,0.010315826848014575,0.1504669783989412,-0.12459242790195957,0.5683453237410072,0.08633093525179857,0.007194244604316547,139,0.8509103400893164,0.0
balanced,train,18.73249896349004,0.45230734379788773,0.25192321322875405,1.6081758201169798,-0.25999082149995323,0.034562312905322294,0.014177537943307117,0.2638823135552115,-0.19046439015923677,0.5416666666666666,0.1875,0.020833333333333332,96,0.8073485600794439,0.0
balanced,test,3.487845951179354,0.5246888613933334,0.2848401477229539,1.6238463259947062,-0.24303238349957912,0.03938757846185282,0.017216531436378135,0.24723188058581957,-0.1232976515790547,0.5813953488372093,0.27906976744186046,0.023255813953488372,43,0.9487179487179487,0.0
balanced,full,87.55641557994961,0.4742370202510471,0.2624624055842675,1.6109891383301063,-0.2912918380273277,0.03605502095518425,0.016706403093565303,0.2638823135552115,-0.19046439015923677,0.5539568345323741,0.2158273381294964,0.02158273381294964,139,0.8509103400893164,0.0
aggressive,train,61.30845566428076,0.6770311615342333,0.39371596032184436,1.5083804918757528,-0.34847697993428395,0.0509682383224388,0.01992959670284855,0.42223405854883156,-0.2160669341210132,0.5520833333333334,0.2708333333333333,0.07291666666666667,96,0.8103277060575969,0.0
aggressive,test,6.644780329733248,0.7707996783494968,0.4360736066107407,1.5281920253118009,-0.3568570098458933,0.056087147271055376,0.03239260100176744,0.3408732544704296,-0.19741292416753697,0.6046511627906976,0.4186046511627907,0.09302325581395349,43,0.939799331103679,0.0
aggressive,full,475.33445623835036,0.7053832520998571,0.4071678057893291,1.513437940535502,-0.35685700984589364,0.05255178569503241,0.02206315717402285,0.42223405854883156,-0.2160669341210132,0.5683453237410072,0.31654676258992803,0.07913669064748201,139,0.850223290965304,0.0
