candidate,family,lookback_events,top_k,threshold_bps,rebalance_events,keep_bps,cost_profile,split,total_return,cagr,ann_vol,sharpe,max_drawdown,avg_month,median_month,best_month,worst_month,positive_month_pct,month_ge_10_pct,month_le_minus10_pct,funding_return_sum,basis_return_sum,annual_turnover,active_time_pct,months
ranked_carry_lb1_k1_th0.5_reb6_keep0.25,ranked_carry,1,1,0.5,6,0.25,taker,train,-0.4207491266354849,-0.23864220744617048,0.052449660806071156,-5.172019148105048,-0.4209083492910717,-0.022411675336775752,-0.022300437133465745,0.010132414830695158,-0.05766319125599795,0.041666666666666664,0.0,0.0,0.24684357,0.02790288970767274,204.23188736248076,0.9889984609245853,24
ranked_carry_lb1_k1_th0.5_reb6_keep0.25,ranked_carry,1,1,0.5,6,0.25,taker,test,-0.47053865528461714,-0.3311904993330611,0.05213765983460401,-7.688980577460736,-0.4713962855391459,-0.03285505454477114,-0.0327673109733968,-0.010929575830102789,-0.050228618938642944,0.0,0.0,0.0,0.07151524000000001,0.018756248066857828,228.9948006932409,0.9168110918544194,19
ranked_carry_lb1_k1_th0.5_reb6_keep0.25,ranked_carry,1,1,0.5,6,0.25,taker,full,-0.6933090536608627,-0.280951278639591,0.05231593937217581,-6.278194524027117,-0.6934747826025979,-0.02702619173100627,-0.025863394553888863,0.010132414830695158,-0.05766319125599795,0.023255813953488372,0.0,0.0,0.31835881000000005,0.04665913777453057,215.155936414896,0.9571533242012041,43
ranked_carry_lb1_k1_th0.5_reb6_keep0.25,ranked_carry,1,1,0.5,6,0.25,optimistic_limit,train,-0.2590429613915889,-0.13904219236677762,0.04419941959761823,-3.3650106480389415,-0.2609859083557421,-0.012363859714714912,-0.012821627723338391,0.0113480125250629,-0.04049213946122565,0.08333333333333333,0.0,0.0,0.24684357,0.02790288970767274,204.23188736248076,0.9889984609245853,24
ranked_carry_lb1_k1_th0.5_reb6_keep0.25,ranked_carry,1,1,0.5,6,0.25,optimistic_limit,test,-0.34163215140354364,-0.23234434377432067,0.04291224333900564,-6.140172428764148,-0.34269858654786745,-0.021728087029238365,-0.02164023971109863,-0.004959095585011175,-0.03408444917928033,0.0,0.0,0.0,0.07151524000000001,0.018756248066857828,228.9948006932409,0.9168110918544194,19
ranked_carry_lb1_k1_th0.5_reb6_keep0.25,ranked_carry,1,1,0.5,6,0.25,optimistic_limit,full,-0.5121777085889743,-0.1815238660594427,0.04363982462805255,-4.568214559428846,-0.5135860955203029,-0.01650154155136481,-0.016423547071034772,0.0113480125250629,-0.04049213946122565,0.046511627906976744,0.0,0.0,0.31835881000000005,0.04665913777453057,215.155936414896,0.9571533242012041,43
ranked_carry_lb1_k1_th1_reb1_keep0.5,ranked_carry,1,1,1.0,1,0.5,taker,train,-0.9512937282097058,-0.7788673989974172,0.0843048870728582,-17.85545438851148,-0.9513059391554556,-0.11717948466577133,-0.11135110299143453,-0.03545790389820114,-0.22543981367408417,0.0,0.0,0.625,0.26797468,0.06346891117038467,835.4032947614432,0.9237872655760132,24
ranked_carry_lb1_k1_th1_reb1_keep0.5,ranked_carry,1,1,1.0,1,0.5,taker,test,-0.8699855226510806,-0.7248770490075032,0.07109306585375318,-18.115831674562422,-0.8702125527102611,-0.10150085892667138,-0.10017108134971409,-0.049983936487675185,-0.14642280098668825,0.0,0.0,0.5263157894736842,0.07646106000000001,0.04758256133234162,683.1889081455805,0.6857307914500289,19
ranked_carry_lb1_k1_th1_reb1_keep0.5,ranked_carry,1,1,1.0,1,0.5,taker,full,-0.9936674795295705,-0.7564960346295801,0.07875749290884325,-17.895446862863732,-0.9936719019642842,-0.11025171980430853,-0.1067590931929504,-0.03545790389820114,-0.22543981367408417,0.0,0.0,0.5813953488372093,0.34443574000000005,0.11105147250272629,768.2545952661592,0.8187697110636807,43
ranked_carry_lb1_k1_th1_reb1_keep0.5,ranked_carry,1,1,1.0,1,0.5,optimistic_limit,train,-0.8666671549845523,-0.6343696780769327,0.0634437063091748,-15.825999888911976,-0.8667005823046343,-0.0800072659011674,-0.07757110785614074,-0.02024371672970582,-0.15428192601850155,0.0,0.0,0.25,0.26797468,0.06346891117038467,835.4032947614432,0.9237872655760132,24
ranked_carry_lb1_k1_th1_reb1_keep0.5,ranked_carry,1,1,1.0,1,0.5,optimistic_limit,test,-0.7509957566707893,-0.5849971660014042,0.053430385276555234,-16.43253487324342,-0.7514305655417084,-0.07041002210355031,-0.07021047416523685,-0.03443637423904211,-0.10323990825997753,0.0,0.0,0.05263157894736842,0.07646106000000001,0.04758256133234162,683.1889081455805,0.6857307914500289,19
ranked_carry_lb1_k1_th1_reb1_keep0.5,ranked_carry,1,1,1.0,1,0.5,optimistic_limit,full,-0.9667995558159975,-0.6133579207418909,0.059238265316404984,-16.010728321921675,-0.9668227419703191,-0.075766623292918,-0.07392861382367799,-0.02024371672970582,-0.15428192601850155,0.0,0.0,0.16279069767441862,0.34443574000000005,0.11105147250272629,768.2545952661592,0.8187697110636807,43
ranked_carry_lb1_k1_th1_reb3_keep0.5,ranked_carry,1,1,1.0,3,0.5,taker,train,-0.6591625773053426,-0.4157750950355523,0.060615864586516494,-8.83618419791584,-0.6593872599324903,-0.043729479491220975,-0.04315839717735109,-0.003206868000291907,-0.0733905874734948,0.0,0.0,0.0,0.25770849,0.027659330699975837,339.0548936897908,0.9233312432309183,24
ranked_carry_lb1_k1_th1_reb3_keep0.5,ranked_carry,1,1,1.0,3,0.5,taker,test,-0.5869092998483629,-0.42836722851949127,0.05180013271498843,-10.77018046978056,-0.5881594646647528,-0.045351982360467294,-0.04816677908506284,-0.01724088800683443,-0.07320843022061407,0.0,0.0,0.0,0.06477238,0.021292165938826435,306.1698440207972,0.6793760831889082,19
ranked_carry_lb1_k1_th1_reb3_keep0.5,ranked_carry,1,1,1.0,3,0.5,taker,full,-0.8592032304211841,-0.42136389426884646,0.05689472245984096,-9.586888466413267,-0.8593068520856955,-0.044446399363678654,-0.04555554136742024,-0.003206868000291907,-0.0733905874734948,0.0,0.0,0.0,0.32248087000000003,0.04895149663880227,324.5478003249339,0.8157115096683762,43
ranked_carry_lb1_k1_th1_reb3_keep0.5,ranked_carry,1,1,1.0,3,0.5,optimistic_limit,train,-0.48707983744350225,-0.2835020415086569,0.04884569318198958,-6.800599744810063,-0.4874179583245051,-0.02738111062727097,-0.026296222940992042,0.0016052805901851652,-0.04413392746443712,0.041666666666666664,0.0,0.0,0.25770849,0.027659330699975837,339.0548936897908,0.9233312432309183,24
ranked_carry_lb1_k1_th1_reb3_keep0.5,ranked_carry,1,1,1.0,3,0.5,optimistic_limit,test,-0.44726448129159724,-0.31274004085494445,0.04096373986425757,-9.134782920859,-0.4489372628332895,-0.03066631666312149,-0.033291394290256626,-0.011317535565443348,-0.04947871222427069,0.0,0.0,0.0,0.06477238,0.021292165938826435,306.1698440207972,0.6793760831889082,19
ranked_carry_lb1_k1_th1_reb3_keep0.5,ranked_carry,1,1,1.0,3,0.5,optimistic_limit,full,-0.7164908078933341,-0.29655052954069994,0.04553693730275646,-7.701762549890312,-0.7166994610781924,-0.02883271329427469,-0.02975719082297079,0.0016052805901851652,-0.04947871222427069,0.023255813953488372,0.0,0.0,0.32248087000000003,0.04895149663880227,324.5478003249339,0.8157115096683762,43
ranked_carry_lb1_k1_th1_reb6_keep0.5,ranked_carry,1,1,1.0,6,0.5,taker,train,-0.38146683036818674,-0.21328348818599308,0.04946625207434998,-4.824690057284916,-0.38163685081764276,-0.019768928444990688,-0.02077947318085116,0.010132414830695158,-0.0357777967222922,0.041666666666666664,0.0,0.0,0.24142789000000003,0.026626823917182296,186.25548651883943,0.9233312432309183,24
